Year,Month,Day,Hour,HOU_ARM_Fixed_Tilt,HOU_ARM_Single-Axis,HOU_ARM_Dual-Axis,HOU_ARM_Vertical_Bifacial,HOU_NSRDB_Fixed_Tilt,HOU_NSRDB_Single-Axis,HOU_NSRDB_Dual-Axis,HOU_NSRDB_Vertical_Bifacial
2022,5,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,19,6,3.0022762059313646,24.105255461274382,32.612407812353226,26.507977280718375,-0.0,-0.0,-0.0,-0.0
2022,5,19,7,123.36487288604384,365.4554250347275,402.80605608037115,378.6795956079239,-0.0,-0.0,-0.0,-0.0
2022,5,19,8,307.3305882713263,545.4270892930467,564.0854954979903,495.8595852119775,-0.0,-0.0,-0.0,-0.0
2022,5,19,9,504.9465183417121,694.0827643099299,703.564205272662,538.6379198535334,-0.0,-0.0,-0.0,-0.0
2022,5,19,10,609.7007519143262,706.1656123869026,715.3334817703415,429.9813245719556,-0.0,-0.0,-0.0,-0.0
2022,5,19,11,554.9984558524733,582.8801517140987,592.4436592491267,261.8139008256683,-0.0,-0.0,-0.0,-0.0
2022,5,19,12,751.3969113892886,774.1064307909323,787.2067160415049,189.6856959186386,132.60188180201166,134.6135990191206,138.1404211745728,24.916101947854877
2022,5,19,13,708.1748104531883,768.659175137138,779.3015390045023,307.4070128729683,403.14379754432946,439.11999140385007,445.6694274824761,157.2622129534288
2022,5,19,14,646.4923383205347,789.9405369596583,801.1238580163018,451.9606595380869,501.90711532960796,618.2622408422479,626.0252996929331,326.4441152989222
2022,5,19,15,494.4402824885131,719.547499022151,735.2189268619802,502.9148463878002,482.06096967078827,725.2129689200831,736.1733167611219,473.1745012234376
2022,5,19,16,346.37494834193745,667.6585995804455,699.9005109783711,517.2847326512165,379.3805929850711,770.9555749219883,804.6757622482246,579.5621146259111
2022,5,19,17,169.4998089726619,493.4813558917075,549.8725041073665,419.806668719802,201.69759036110793,752.7926494222609,833.3333333333334,625.688089181978
2022,5,19,18,57.69162249919725,288.0001201367842,455.94104501071575,187.14665072357263,95.89138044224187,362.0229205049885,703.5722053010794,282.81479306127846
2022,5,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,19,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,20,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,20,7,66.26724816737173,117.56333640796333,123.57691331998946,125.12016554775343,-0.0,-0.0,-0.0,-0.0
2022,5,20,8,159.4733348820007,215.5761643394376,223.48382240902285,211.5863984173091,-0.0,-0.0,-0.0,-0.0
2022,5,20,9,397.00814141367806,523.5634766718815,536.1858649035062,428.6293941941318,-0.0,-0.0,-0.0,-0.0
2022,5,20,10,501.3781418040348,571.8253765472131,582.1924594876884,388.5512230016541,-0.0,-0.0,-0.0,-0.0
2022,5,20,11,611.4836260813446,644.0701100832697,654.0122983301666,293.76786910802485,-0.0,-0.0,-0.0,-0.0
2022,5,20,12,715.6144859399795,735.6163664750604,749.1053799002066,192.8222803781728,90.42933387951302,91.89166195144041,94.26105551452605,22.529183314109027
2022,5,20,13,630.8892631227146,683.4914857245825,693.6926432313221,316.56344487471165,344.623805945041,375.17981873098813,381.18423132478785,139.84019626115082
2022,5,20,14,608.4646014916844,734.2058472171884,746.3607447871857,443.19005196583703,460.8536859423288,567.4276823253649,575.6861200270175,307.7884761283891
2022,5,20,15,504.0657011972514,727.7745823667027,744.2983690860111,510.4372124596528,467.1639673348483,692.7064275797936,705.5477955789264,459.9239446196932
2022,5,20,16,346.48921238915125,643.4358092560625,674.3968872002503,505.80204527561835,381.54344387361874,746.2282622244892,778.3639173681362,564.2846297478377
2022,5,20,17,197.54325505937584,581.5266710801812,647.4240432540363,495.6624695116339,225.00283220597436,736.8609351571155,816.3433299446995,615.3754997944396
2022,5,20,18,49.481504297136,314.5805418603109,450.98502494805786,183.37358039377443,81.8377309084615,637.4548247908727,833.3333333333334,404.6835643255745
2022,5,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,21,6,3.6724314341848454,5.316148730796263,5.038063037698629,6.068153380949887,-0.0,-0.0,-0.0,-0.0
2022,5,21,7,88.93687916550887,169.88664468739665,179.81730978214117,179.1248895969956,-0.0,-0.0,-0.0,-0.0
2022,5,21,8,216.745085461031,326.78973957027824,339.62201122487346,311.81745054052556,-0.0,-0.0,-0.0,-0.0
2022,5,21,9,463.3239655086906,612.8424632866961,626.0777742034973,497.72140953801033,-0.0,-0.0,-0.0,-0.0
2022,5,21,10,379.19802313769713,422.07403645579376,430.242720011706,315.23610889140707,-0.0,-0.0,-0.0,-0.0
2022,5,21,11,338.7600565111488,363.32300643320946,366.14658279320093,251.21874680141948,-0.0,-0.0,-0.0,-0.0
2022,5,21,12,369.9843229427845,394.24294091200903,396.697029163121,242.57710305531418,101.52398137575656,102.81028745352269,105.58064645492762,19.840346645433712
2022,5,21,13,572.9247829591042,620.1505419210765,629.0081968856231,329.1791432972006,341.02711246899867,371.8099266522192,377.44481763339417,137.5147615077749
2022,5,21,14,473.2920509164751,544.7905629971882,557.4907823224762,381.27521404429683,450.315188513119,554.8330788423725,562.5366214452043,301.3544700302741
2022,5,21,15,238.98483749677493,240.30510187263747,255.35426981397237,236.34123644788713,453.92761799134234,669.2075509577478,681.9066589925445,450.07208726565045
2022,5,21,16,236.6748525791973,317.5590876829269,329.3955667538829,287.6374367725829,376.4120976713912,724.2324132894526,755.0572136592441,555.4461249417886
2022,5,21,17,157.7959116996386,295.447732276477,318.9143429027613,273.3381102095493,232.30548096944884,718.6241899224451,792.0553270346471,607.8575284454081
2022,5,21,18,51.42862029267732,179.58035218478673,231.15462613368146,114.02360879995774,88.14669815420625,685.7893129809713,833.3333333333334,432.20013576936907
2022,5,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,22,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,22,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,22,8,72.57635729193875,69.58456514230473,70.83988989981431,74.54582076222023,-0.0,-0.0,-0.0,-0.0
2022,5,22,9,526.0692132120057,699.1047865719264,712.4557988187935,564.0144273020394,-0.0,-0.0,-0.0,-0.0
2022,5,22,10,569.0579762537028,644.8503910966062,655.747572700885,448.75541560684053,-0.0,-0.0,-0.0,-0.0
2022,5,22,11,438.90446049841705,467.4617956950385,472.5095865973814,298.16388312637423,-0.0,-0.0,-0.0,-0.0
2022,5,22,12,357.9208694071092,381.59511845345526,383.8156481328978,235.91954712269413,3.935036035153627,4.8473307572767705,4.764559344779986,3.491250764163161
2022,5,22,13,276.384080476465,297.06112370744904,299.7620882084979,240.32819553894194,-0.0,-0.0,-0.0,-0.0
2022,5,22,14,387.5324483890132,429.03828122074407,440.98243069423853,335.64938322197037,291.07172921646406,339.0637311774642,346.8778394219693,226.32729583684434
2022,5,22,15,345.8731365191871,403.8207946463286,424.6170434769493,353.1975824036879,382.84415932540037,515.207235102966,530.4142376566372,382.15687101023656
2022,5,22,16,313.44046095250815,454.02399298298735,474.7710228063831,402.4745531962101,324.92566244725754,498.49697222959196,518.7554962263945,423.23460118832423
2022,5,22,17,153.10617445857733,233.77190995869967,241.9923650025815,224.49750561868666,260.35466275740987,664.8246526296565,735.6178224177899,597.6366897259517
2022,5,22,18,56.625891810809115,223.18844679903984,284.17650113925873,137.8157992561889,-0.0,833.3333333333334,833.3333333333334,833.3333333333334
2022,5,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,23,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,23,7,8.522468695385745,7.229036787619899,6.204705537820221,8.27206959421723,-0.0,-0.0,-0.0,-0.0
2022,5,23,8,32.8054267551703,28.54146754814913,29.040727847260644,31.759345802461286,-0.0,-0.0,-0.0,-0.0
2022,5,23,9,81.02502188936874,76.677238747794,80.75303590724255,79.37034890892589,-0.0,-0.0,-0.0,-0.0
2022,5,23,10,397.22128946039965,439.6703084773253,448.72223175959755,339.9722451563259,-0.0,-0.0,-0.0,-0.0
2022,5,23,11,563.9451994845996,598.2758391602666,605.4942752426456,320.66900966595443,-0.0,-0.0,-0.0,-0.0
2022,5,23,12,728.389667306224,754.5013240969455,765.2474356380809,186.65224418408042,14.653454656955153,16.783685159896322,16.599103685963787,13.62967446861705
2022,5,23,13,635.780096331106,691.0426628761186,699.6940577792712,308.59760103714535,433.4425729418536,475.2794204984623,481.06861879758316,165.17184815616216
2022,5,23,14,396.3973383964659,450.89072977028763,462.2329500463789,331.10276559142744,507.2156396590118,627.965026138849,634.6832670658825,329.259010914854
2022,5,23,15,414.9495767834534,546.7972974264297,566.7187340249618,426.67854875552945,143.49298100850976,134.4783474652571,143.1800248906649,135.91660283247114
2022,5,23,16,349.9801185200516,586.946059307997,613.8549378575037,486.8224593621604,377.8656321239062,766.784557889388,799.6214968785858,580.4335473549936
2022,5,23,17,198.75259515536035,618.054206714075,686.2981806777924,534.9561193605391,293.11795873992025,826.1362843499538,833.3333333333334,729.7907352426289
2022,5,23,18,58.7946433002999,332.6528797780816,546.1222367890354,229.57841508322215,92.12606599873568,399.5086458769272,730.9697853647112,308.83448540817653
2022,5,23,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,24,6,3.33943791999542,3.298941774284279,2.267868590024055,3.900824895087947,-0.0,-0.0,-0.0,-0.0
2022,5,24,7,36.619278633984386,32.96300865925391,29.800267576820392,36.457346227420445,-0.0,-0.0,-0.0,-0.0
2022,5,24,8,70.66243676525903,63.461563453554916,64.65499931127098,69.76871618740743,-0.0,-0.0,-0.0,-0.0
2022,5,24,9,125.99483232363612,121.7087846338167,128.03175694397507,124.23221668341291,-0.0,-0.0,-0.0,-0.0
2022,5,24,10,41.72626104426829,42.94826693204252,43.95249352051825,40.72157438938515,-0.0,-0.0,-0.0,-0.0
2022,5,24,11,14.197668123990379,15.873808887659308,15.858773968165924,13.490793110048632,-0.0,-0.0,-0.0,-0.0
2022,5,24,12,137.45759418024684,151.7818003487969,150.92410262622883,125.25550154698055,25.16321836639684,28.431089157808422,28.173591336243526,23.000038685398682
2022,5,24,13,233.0112348111455,250.5552959677108,252.4724437779778,209.41603219760094,37.25308500199567,40.29151704360732,40.53341879869353,34.55429685546185
2022,5,24,14,179.6377592186713,184.74934081326663,190.51859854784715,169.26150683864378,79.9498110729946,79.98879879387363,82.61955657080598,74.54076666752873
2022,5,24,15,340.4424734140642,395.5853463154659,416.21742397979926,346.46986179686576,63.030821007778634,55.8099971950576,59.58181018722579,59.09503348059392
2022,5,24,16,283.15884522933294,397.1758720744738,414.17315970590744,354.75753439394776,16.603751594490728,14.071448190214745,13.444294987336189,15.199579179325736
2022,5,24,17,150.7824624659367,223.65587363781643,230.30134268349138,215.53064350960022,85.28542547530004,91.48691214750808,84.53354501919064,92.5817700002525
2022,5,24,18,55.245136710115354,184.00853900531405,227.83004612037163,119.10837523272383,4.635893936679804,833.3333333333334,833.3333333333334,720.832444737615
2022,5,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,25,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,25,7,30.602519547179536,28.346349367698085,25.78582327160281,31.25806520809735,-0.0,-0.0,-0.0,-0.0
2022,5,25,8,83.81053314553193,78.55625176309091,80.14461590349767,84.99465975597411,-0.0,-0.0,-0.0,-0.0
2022,5,25,9,158.4082286969318,158.1546155274357,165.75730698407713,157.24367595842585,-0.0,-0.0,-0.0,-0.0
2022,5,25,10,426.47041099527655,480.6142666722497,489.49830437351835,351.579676500502,-0.0,-0.0,-0.0,-0.0
2022,5,25,11,508.66606326919543,541.0016018049994,547.2722961523074,299.61406724186503,-0.0,-0.0,-0.0,-0.0
2022,5,25,12,587.1711158742454,612.1823222994739,619.9684666475667,241.16979339577594,19.93541216413885,22.617542635390834,22.41492545433806,18.06842134511251
2022,5,25,13,609.3267878768106,662.6626501854995,670.8297816475907,327.4935678922633,58.922487270347595,63.61892780410369,64.01934130554882,53.75367119109537
2022,5,25,14,626.7311873028432,766.3222674726252,776.0964860941947,447.26489311847655,128.74526064912405,131.27565106676317,135.35068430251104,117.60612941742998
2022,5,25,15,505.6155345455563,744.0909081987708,758.1014730599662,518.3130320164648,287.3509060870032,332.8327050591287,348.44201164911823,280.034771322277
2022,5,25,16,361.13909655240667,686.5049776596613,718.0803793337507,541.4141154690031,362.40502405552496,567.8152791637475,592.054362208417,474.08116362978006
2022,5,25,17,171.02559606787722,590.8086927430061,661.8235284564644,498.17047578822974,264.08355223814584,721.873986647297,798.0072608052645,632.4915579294058
2022,5,25,18,55.11740013778457,297.09875928548865,524.0960961438434,220.32614517232423,35.313009918593316,833.3333333333334,833.3333333333334,636.5958085968236
2022,5,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,25,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,26,6,3.485702903177444,90.72449720972661,124.3534531641043,96.70037254323027,-0.0,-0.0,-0.0,-0.0
2022,5,26,7,154.1388313226704,500.34917858330346,547.37263417306,507.56562833425517,-0.0,-0.0,-0.0,-0.0
2022,5,26,8,370.8273816666069,674.1141827389132,690.7539344231324,599.8840258904593,-0.0,-0.0,-0.0,-0.0
2022,5,26,9,537.7687277310421,747.4885250056057,754.3412387140148,570.939632174311,-0.0,-0.0,-0.0,-0.0
2022,5,26,10,658.1942945121954,770.7306027130359,777.1872098534882,457.4236053557999,-0.0,-0.0,-0.0,-0.0
2022,5,26,11,725.0500871255867,774.3671847392087,782.2190882555308,274.2174522822791,-0.0,-0.0,-0.0,-0.0
2022,5,26,12,733.4669896580978,766.7620337521591,775.3012674520501,168.57314659622133,220.83034667735456,231.21191041970172,234.29264164915816,44.06500424066518
2022,5,26,13,704.2632990245768,772.91829280925,780.0851272868517,291.13670538308077,461.95914251620616,507.7252197710713,512.580847653279,181.05823270809614
2022,5,26,14,629.6091414054368,779.2025987950692,785.5373516333972,421.6749866548314,523.3023186773644,643.4051779965473,648.91840179267,343.36891674094363
2022,5,26,15,508.9155105896114,771.2466846488051,779.850771966864,510.86060654274246,488.5155737356106,731.5872447656157,740.5743879956101,484.39481201541156
2022,5,26,16,342.3947209602411,728.806876155529,761.0197301219038,551.6063135589264,375.47393841549246,772.0929077323995,803.9218891832763,587.0469229448025
2022,5,26,17,142.66162671409123,629.5392674160248,709.706652074128,527.9964566854022,194.49414085973942,742.901826302609,826.4206825591932,627.7720686451931
2022,5,26,18,39.399261802388786,295.65079116881685,555.58149528558,224.30060711286515,73.4641670333347,436.8791293479924,777.1139217669922,332.25923307338724
2022,5,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,26,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,27,6,4.831137621738128,15.857526648357803,19.123037252398166,17.45247440100352,-0.0,-0.0,-0.0,-0.0
2022,5,27,7,118.51263073123155,348.90760169295146,383.4009134745889,359.81067952368187,-0.0,-0.0,-0.0,-0.0
2022,5,27,8,327.2442795954823,595.4687213804393,613.6304472090127,534.3684528025628,-0.0,-0.0,-0.0,-0.0
2022,5,27,9,490.02885515579555,679.5303408539115,687.8896978626526,526.9893922647835,-0.0,-0.0,-0.0,-0.0
2022,5,27,10,613.4230501121016,717.1524382717363,723.6564005157895,434.64161193739903,-0.0,-0.0,-0.0,-0.0
2022,5,27,11,679.788054732498,727.3940604675529,734.4980373604557,269.84224729462625,-0.0,-0.0,-0.0,-0.0
2022,5,27,12,696.0940008459156,729.7774549362416,737.4121846777193,171.96910745068098,179.68486354927467,186.65345409596858,189.7305533619167,32.93268563397656
2022,5,27,13,667.5312720943635,731.2330379492885,738.5384032624136,295.3325185860132,421.92961677936955,465.2077814354578,469.7176184464955,165.57659214332784
2022,5,27,14,523.635315101192,631.9067408799398,642.1343167212829,391.6267892878264,499.56186642732655,620.6942886057118,626.5900682477369,323.358509236088
2022,5,27,15,442.2968766161818,629.9340128839734,645.606601325931,454.23931827630577,474.29312277896497,715.4689230793108,724.783640564908,465.89888654746676
2022,5,27,16,292.02160302312217,558.4476981726666,585.8255174939943,436.2106210193773,367.059945265488,757.4574787361272,789.3804832433456,569.8622499333821
2022,5,27,17,166.3896937744765,624.4687868990889,701.6443409904799,518.1039024356087,193.10211510317086,725.9592120464987,807.550400433067,610.458542740096
2022,5,27,18,48.93694355135495,286.48541475756514,535.1237660902274,222.60585869199568,79.08742262773247,428.72704421185244,753.0510767646808,327.48754558525786
2022,5,27,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,28,6,3.352375671886512,83.23124180605855,113.41056131172205,89.25271065736902,-0.0,-0.0,-0.0,-0.0
2022,5,28,7,144.21065541221583,470.2825675142784,515.2432080992454,477.17473399430094,-0.0,-0.0,-0.0,-0.0
2022,5,28,8,353.649626272555,645.7543667407132,662.2632319121029,574.5113879098933,-0.0,-0.0,-0.0,-0.0
2022,5,28,9,499.0088618039401,691.4490066451085,699.8108401474674,536.9466582205504,-0.0,-0.0,-0.0,-0.0
2022,5,28,10,576.8352866184304,671.5541968517839,679.5019268111569,428.94340220603044,-0.0,-0.0,-0.0,-0.0
2022,5,28,11,562.4166206877773,598.2888502679187,605.1909379221627,256.79588586333375,-0.0,-0.0,-0.0,-0.0
2022,5,28,12,658.6115287091003,683.1588696600893,692.1841401137771,180.84838466512173,253.95644300051455,266.992182636291,270.20376172214486,47.8577494099503
2022,5,28,13,693.5644417664398,759.8920791046199,767.0006983855219,303.8809959378969,467.80982961662585,515.7457085097091,520.2713289828948,178.90666553652804
2022,5,28,14,617.9065925388095,761.678427980947,768.290887988314,422.098609093245,515.4894402001701,636.1322484393241,641.1074648785628,335.17060952367035
2022,5,28,15,510.60709502881167,775.3792022059824,785.7855999762045,514.8277507238143,475.04623673629334,714.2417240216299,722.5719857671123,470.9290772735132
2022,5,28,16,349.24654400838625,742.3744082963741,777.1091542828849,553.1344749147214,364.30156009535415,745.0497466697831,774.6228769120472,568.9775328982038
2022,5,28,17,158.6356773582577,627.5741828364088,708.3733670256406,513.5406091608814,185.7602379425389,725.3702802146806,807.2160516310216,614.9659330664028
2022,5,28,18,46.31477864733865,319.54656644012056,567.090304831249,233.71150088576735,72.20880105351608,439.15873957829876,764.9588196378443,334.8369465389819
2022,5,28,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,28,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,29,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,5,29,6,4.4451367007289875,26.188899644175564,33.55500776117976,29.013342604651946,-0.0,-0.0,-0.0,-0.0
2022,5,29,7,139.32102979308917,400.62472653952386,438.70794199814907,411.09527237945906,-0.0,-0.0,-0.0,-0.0
2022,5,29,8,327.62317621192364,592.8885529822631,612.0227018923814,534.1376825183658,-0.0,-0.0,-0.0,-0.0
2022,5,29,9,501.06224725500954,673.6768443179861,686.1547603562851,540.958305319569,-0.0,-0.0,-0.0,-0.0
2022,5,29,10,606.0673241779907,709.5076175016845,717.4567878135724,444.857191183114,-0.0,-0.0,-0.0,-0.0
2022,5,29,11,543.5519288424028,579.1975343118847,585.7891563911774,266.59769137044094,-0.0,-0.0,-0.0,-0.0
2022,5,29,12,505.2265351657776,524.0284181094323,531.7869549885855,176.38314841070698,213.16376944275916,224.26324473768037,227.00970524879617,42.37267218635706
